##############
##############
#INSTRUMENT: SSO 2.3metre Telescope - WiFeS
#GRATING: B3000  R3000
#PI: kauchettl
#Email: katie.auchettl@unimelb.edu
#OBSERVER: Katie Auchettl   Jennifer Shi (UniMelb)
#MJD-OBS:60053.6709259259
#DATE-OBS:2023-04-19T16:06:08.5
#AIRMASS:1.9933
##############
#Wavelength  Flux
3801.153285240742  -4.378922e-17
3805.7983230593654  -4.328329e-17
3806.5724960291363  5.0077514e-18
3808.1208419686773  -3.3982168e-18
3809.669187908218  -2.8900533e-17
3810.443360877989  1.3612862e-16
3812.7658797873005  -1.098832e-17
3813.540052757071  5.412191e-17
3814.314225726842  1.6824151e-16
3815.0883986966123  1.5118637e-16
3815.862571666383  7.2035527e-17
3816.6367446361533  1.9011116e-16
3818.1850905756946  1.9833965e-17
3821.2817824547765  1.1327374e-16
3822.830128394318  1.1566574e-16
3824.378474333859  5.801218e-17
3826.70099324317  6.3406676e-17
3829.023512152482  7.577197e-17
3829.7976851222525  3.3406966e-17
3830.571858092023  5.269388e-17
3832.1202040315643  -2.9833023e-17
3835.2168959106466  -4.488626e-18
3835.991068880417  -2.1445088e-18
3840.6361066990403  1.2265934e-17
3842.184452638581  -1.0258052e-17
3842.9586256083517  1.4019708e-16
3843.7327985781226  -3.076292e-17
3844.506971547893  1.426643e-16
3848.377836396746  1.4758059e-16
3849.1520093665163  -2.1103985e-17
3850.700355306057  -3.552875e-17
3853.022874215369  9.5228175e-17
3856.1195660944513  5.0723225e-17
3856.893739064222  3.484516e-17
3857.6679120339923  6.174609e-17
3858.4420850037627  1.4751516e-16
3859.216257973533  1.6434798e-16
3859.990430943304  -1.0354167e-17
3861.538776882845  1.4411689e-16
3863.087122822386  -2.2823402e-17
3863.8612957921564  7.6443665e-17
3864.6354687619273  3.9545814e-17
3865.409641731698  5.2581777e-17
3866.1838147014682  -1.6709565e-17
3867.732160641009  -4.1729998e-17
3868.5063336107796  1.1542584e-16
3869.2805065805505  6.8614996e-18
3870.054679550321  1.340924e-16
3871.603025489862  1.524124e-16
3873.1513714294033  -2.136851e-17
3878.570582217797  2.2744072e-17
3879.3447551875674  3.819927e-17
3880.118928157338  1.4017272e-16
3880.893101127109  1.7287721e-16
3882.4414470666497  -3.956348e-17
3883.21562003642  8.741082e-17
3883.9897930061907  -1.1032055e-17
3884.7639659759616  3.512731e-17
3885.538138945732  1.461638e-17
3887.086484885273  9.2303364e-17
3887.8606578550434  1.183643e-16
3888.634830824814  -8.870177e-18
3889.409003794585  1.1198501e-16
3890.1831767643553  6.446412e-17
3890.9573497341257  -3.9790905e-17
3893.279868643437  1.3760183e-16
3894.8282145829785  1.9547241e-16
3895.602387552749  4.6128025e-17
3896.3765605225194  -2.4163392e-17
3897.924906462061  5.9894004e-17
3898.6990794318313  1.3429244e-18
3899.4732524016017  1.230067e-16
3901.7957713109136  6.278235e-17
3902.569944280684  2.4937083e-17
3903.3441172504545  -3.8268628e-17
3904.118290220225  1.1894047e-16
3904.8924631899954  3.5555776e-17
3906.440809129537  -3.5724316e-17
3907.2149820993072  1.2514228e-16
3907.9891550690777  1.261111e-16
3908.763328038848  -2.8574293e-17
3911.08584694816  1.7405802e-16
3911.8600199179305  -7.619918e-18
3912.634192887701  4.7724424e-17
3914.182538827242  7.236883e-17
3914.9567117970128  3.9787513e-17
3915.730884766783  6.357116e-17
3916.5050577365537  1.0321915e-17
3917.279230706324  6.618694e-17
3919.601749615636  -3.1447458e-17
3920.3759225854064  7.8224154e-19
3921.150095555177  4.1256874e-17
3921.9242685249474  8.997466e-17
3922.6984414947183  1.0513398e-16
3923.4726144644887  1.8311416e-16
3924.246787434259  1.1606739e-16
3925.0209604040297  3.3317321e-18
3925.7951333738  4.572341e-17
3926.569306343571  9.387597e-18
3928.117652283112  -4.1890418e-17
3928.8918252528824  -6.717752e-18
3929.665998222653  9.518162e-18
3930.4401711924233  8.266855e-17
3931.2143441621943  5.8667065e-18
3931.9885171319647  2.9337193e-18
3932.762690101735  7.2331214e-17
3933.5368630715056  9.768323e-17
3934.311036041276  4.3647456e-17
3935.0852090110466  1.5588291e-16
3935.8593819808175  -3.3626612e-18
3936.633554950588  -3.894786e-17
3937.4077279203584  1.8454926e-16
3938.181900890129  1.8595876e-16
3938.9560738598993  -2.2629676e-17
3939.7302468296703  7.285235e-17
3940.5044197994407  9.790645e-17
3941.278592769211  -4.802273e-17
3942.0527657389816  4.5608813e-17
3942.826938708752  1.8814377e-16
3943.601111678523  1.6132676e-16
3945.9236305878344  5.787776e-18
3946.697803557605  1.6942722e-16
3947.471976527376  3.8203595e-17
3948.2461494971462  9.6625303e-17
3950.5686684064576  1.10577637e-16
3951.3428413762285  -2.979833e-17
3952.8911873157695  2.395396e-18
3953.66536028554  2.974296e-17
3955.213706225081  6.8626087e-17
3955.9878791948518  4.5978355e-17
3956.762052164622  6.114425e-17
3957.5362251343927  8.901824e-17
3958.310398104163  1.8082956e-16
3959.0845710739336  1.5575201e-16
3959.858744043704  1.514511e-16
3960.632917013475  6.6134155e-17
3961.4070899832454  1.28728e-17
3963.729608892557  4.42347e-17
3964.5037818623277  1.07070656e-17
3965.277954832098  1.3076837e-16
3966.0521278018687  -1.6355313e-17
3966.826300771639  5.688754e-17
3967.6004737414096  1.656191e-16
3968.3746467111805  7.39984e-17
3969.148819680951  4.097977e-17
3969.9229926507214  -2.043328e-17
3972.2455115600333  3.701206e-17
3973.0196845298037  5.089983e-18
3973.793857499574  4.972806e-17
3974.5680304693446  1.457025e-16
3976.1163764088856  3.472311e-17
3977.664722348427  1.0846708e-16
3978.4388953181974  1.4195088e-16
3979.213068287968  -1.968821e-17
3979.9872412577383  4.93328e-17
3980.761414227509  2.3071464e-17
3981.5355871972797  2.2424198e-17
3982.30976016705  4.2613268e-17
3983.0839331368206  1.6021501e-16
3984.6322790763616  5.0452674e-17
3985.4064520461325  1.3053065e-16
3986.180625015903  1.01629475e-16
3986.9547979856734  4.079811e-17
3988.5031439252143  6.1175916e-17
