BITPIX  =                    8  /  8-bit ASCII characters                       
NAXIS   =                    1  /  Number of Image Dimensions                   
NAXIS1  =                 1010  /  Length of axis                               
HIERARCH ESO DET EXP NO      =          161 / Unique exposure ID number         
HIERARCH ESO DET EXP RDTTIME =        9.717 / image readout time                
HIERARCH ESO DET EXP TYPE    = 'Normal  '   / Exposure type                     
HIERARCH ESO DET EXP XFERTIM =       22.326 / image transfer time               
HIERARCH ESO DET FRAM ID     =            1 / Image sequencial number           
HIERARCH ESO DET FRAM TYPE   = 'Normal  '   / Type of frame                     
HIERARCH ESO DET ID          = 'CCD FIERA - Rev: 3.96 ' / Detector system Id    
HIERARCH ESO DET NAME        = 'efosc - ccdefosc' / Name of detector system     
HIERARCH ESO DET OUT1 CHIP   =            1 / Chip to which the output belongs  
HIERARCH ESO DET OUT1 CONAD  =         1.10 / Conversion from ADUs to electrons 
HIERARCH ESO DET OUT1 GAIN   =         0.91 / Conversion from electrons to ADU  
HIERARCH ESO DET OUT1 ID     = 'L       '   / Output ID as from manufacturer    
HIERARCH ESO DET OUT1 INDEX  =            1 / Output index                      
HIERARCH ESO DET OUT1 NAME   = 'L       '   / Description of output             
HIERARCH ESO DET OUT1 NX     =         1024 / valid pixels along X              
HIERARCH ESO DET OUT1 NY     =         1024 / valid pixels along Y              
HIERARCH ESO DET OUT1 OVSCX  =            0 / Overscan region in X              
HIERARCH ESO DET OUT1 OVSCY  =            6 / Overscan region in Y              
HIERARCH ESO DET OUT1 PRSCX  =            6 / Prescan region in X               
HIERARCH ESO DET OUT1 PRSCY  =            0 / Prescan region in Y               
HIERARCH ESO DET OUT1 RON    =         7.80 / Readout noise per output (e-)     
HIERARCH ESO DET OUT1 X      =         2048 / X location of output              
HIERARCH ESO DET OUT1 Y      =            1 / Y location of output              
HIERARCH ESO DET OUTPUTS     =            1 / # of outputs                      
HIERARCH ESO DET OUTREF      =            0 / reference output                  
HIERARCH ESO DET RA          =   0.00000000 / Apparent 00:00:00.0 RA at start   
HIERARCH ESO DET READ CLOCK  = 'read L port Fast' / Readout clock pattern used  
HIERARCH ESO DET READ MODE   = 'normal  '   / Readout method                    
HIERARCH ESO DET READ NFRAM  =            1 / Number of readouts buffered in sin
HIERARCH ESO DET READ SPEED  = 'fastL   '   / Readout speed                     
HIERARCH ESO DET SHUT ID     = 'ccd shutter' / Shutter unique identifier        
HIERARCH ESO DET SHUT TMCLOS =        0.065 / Time taken to close shutter       
HIERARCH ESO DET SHUT TMOPEN =        0.064 / Time taken to open shutter        
HIERARCH ESO DET SHUT TYPE   = 'Slit    '   / type of shutter                   
HIERARCH ESO DET SOFW MODE   = 'Normal  '   / CCD sw operational mode           
HIERARCH ESO DET TELE INT    =        600.0 / Interval between two successive te
HIERARCH ESO DET TELE NO     =            6 / # of sources active               
HIERARCH ESO DET TLM1 END    =       160.00 / Telemetry value at read completion
HIERARCH ESO DET TLM1 ID     = 'CCD T1  '   / ID of telemetry sensor            
HIERARCH ESO DET TLM1 NAME   = 'CCD Sensor1' / Description of telemetry param.  
HIERARCH ESO DET TLM1 START  =       159.60 / Telemetry value at read start     
HIERARCH ESO DET TLM2 END    =       153.70 / Telemetry value at read completion
HIERARCH ESO DET TLM2 ID     = 'CCD T2  '   / ID of telemetry sensor            
HIERARCH ESO DET TLM2 NAME   = 'CCD Sensor2' / Description of telemetry param.  
HIERARCH ESO DET TLM2 START  =       153.40 / Telemetry value at read start     
HIERARCH ESO DET TLM3 END    =         0.00 / Telemetry value at read completion
HIERARCH ESO DET TLM3 ID     = 'Vacuum  '   / ID of telemetry sensor            
HIERARCH ESO DET TLM3 NAME   = 'Vacuum  '   / Description of telemetry param.   
HIERARCH ESO DET TLM3 START  =         0.00 / Telemetry value at read start     
HIERARCH ESO DET TLM4 END    =       285.70 / Telemetry value at read completion
HIERARCH ESO DET TLM4 ID     = 'EFOSC temperaturEFOSC T1' / ID of telemetry sens
HIERARCH ESO DET TLM4 NAME   = 'EFOSC T1'   / Description of telemetry param.   
HIERARCH ESO DET TLM4 START  =       285.70 / Telemetry value at read start     
HIERARCH ESO DET TLM5 END    =       284.90 / Telemetry value at read completion
HIERARCH ESO DET TLM5 ID     = 'EFOSC temperaturEFOSC T2' / ID of telemetry sens
HIERARCH ESO DET TLM5 NAME   = 'EFOSC T2'   / Description of telemetry param.   
HIERARCH ESO DET TLM5 START  =       284.70 / Telemetry value at read start     
HIERARCH ESO DET TLM6 END    =       287.30 / Telemetry value at read completion
HIERARCH ESO DET TLM6 ID     = 'FIERA temperaturFIERA T' / ID of telemetry senso
HIERARCH ESO DET TLM6 NAME   = 'FIERA T '   / Description of telemetry param.   
HIERARCH ESO DET TLM6 START  =       287.50 / Telemetry value at read start     
HIERARCH ESO DET WIN1 BINX   =            2 / Binning factor along X            
HIERARCH ESO DET WIN1 BINY   =            2 / Binning factor along Y            
HIERARCH ESO DET WIN1 DIT1   =  1200.000544 / actual subintegration time        
HIERARCH ESO DET WIN1 DKTM   =    1200.0963 / Dark current time                 
HIERARCH ESO DET WIN1 NDIT   =            1 / # of subintegrations              
HIERARCH ESO DET WIN1 NX     =         1030 / # of pixels along X               
HIERARCH ESO DET WIN1 NY     =         1030 / # of pixels along Y               
HIERARCH ESO DET WIN1 ST     =            T / If T, window enabled              
HIERARCH ESO DET WIN1 STRX   =            1 / Lower left pixel in X             
HIERARCH ESO DET WIN1 STRY   =            1 / Lower left pixel in Y             
HIERARCH ESO DET WIN1 UIT1   =  1200.000000 / user defined subintegration time  
HIERARCH ESO DET WINDOWS     =            1 / # of windows readout              
HIERARCH ESO DPR CATG        = 'SCIENCE '   / Observation category              
HIERARCH ESO DPR TECH        = 'SPECTRUM'   / Observation technique             
HIERARCH ESO DPR TYPE        = 'OBJECT  '   / Observation type                  
HIERARCH ESO INS DATE        = '2000-06-16' / Instrument release date (yyyy-mm-d
HIERARCH ESO INS DID         = 'ESO-VLT-DIC.EFOSC_ICS-1.12' / Data dictionary fo
HIERARCH ESO INS DPOR POS    =        67.50 / Position move                     
HIERARCH ESO INS DPOR ST     =            F / Instrument depolarizer rotating.  
HIERARCH ESO INS FILT1 ID    = 'F1      '   / Filter unique id.                 
HIERARCH ESO INS FILT1 NAME  = 'Free    '   / Filter name.                      
HIERARCH ESO INS FILT1 NO    =            1 / Filter wheel position index.      
HIERARCH ESO INS GRIS1 ID    = 'F5      '   / OPTIi unique ID.                  
HIERARCH ESO INS GRIS1 NAME  = 'Gr#3    '   / OPTIi name.                       
HIERARCH ESO INS GRIS1 NO    =            5 / OPTIi slot number.                
HIERARCH ESO INS GRIS1 TYPE  = 'FILTER  '   / OPTIi element.                    
HIERARCH ESO INS HWP ST      = 'OUT     '   / HWP position.                     
HIERARCH ESO INS ID          = 'EFOSC/1.57' / Instrument ID.                    
HIERARCH ESO INS MODE        = 'DEFAULT '   / Instrument mode used.             
HIERARCH ESO INS SLIT1 ENC   =       329371 / Slit absolute position [Enc].     
HIERARCH ESO INS SLIT1 LEN   =         0.00 / SLIT length [arcsec].             
HIERARCH ESO INS SLIT1 NAME  = 'slit#1.5'   / Slit common name.                 
HIERARCH ESO INS SLIT1 NO    =            7 / Slide position.                   
HIERARCH ESO INS SLIT1 WID   =         0.00 / SLIT width [arcsec].              
HIERARCH ESO INS SWSIM       = 'NORMAL  '   / Software simulation.              
HIERARCH ESO OBS DID         = 'ESO-VLT-DIC.OBS-1.11' / OBS Dictionary          
HIERARCH ESO OBS EXECTIME    =         4186 / Expected execution time           
HIERARCH ESO OBS GRP         = '0       '   / linked blocks                     
HIERARCH ESO OBS ID          =    100228427 / Observation block ID              
HIERARCH ESO OBS NAME        = 'SN-2008ae-blue' / OB name                       
HIERARCH ESO OBS OBSERVER    = 'UNKNOWN '   / Observer Name                     
HIERARCH ESO OBS PI-COI ID   =          847 / ESO internal PI-COI ID            
HIERARCH ESO OBS PI-COI NAME = 'UNKNOWN '   / PI-COI name                       
HIERARCH ESO OBS PROG ID     = '080.A-0516(B)' / ESO program identification     
HIERARCH ESO OBS START       = '2008-03-13T03:14:17' / OB start time            
HIERARCH ESO OBS TARG NAME   = 'SN-2008ae'  / OB target name                    
HIERARCH ESO OBS TPLNO       =            2 / Template number within OB         
HIERARCH ESO OCS DET1 IMGNAME= 'EFOSC_Spectrum' / Data File Name.               
HIERARCH ESO TEL AIRM END    =        1.309 / Airmass at end                    
HIERARCH ESO TEL AIRM START  =        1.300 / Airmass at start                  
HIERARCH ESO TEL ALT         =       50.249 / Alt angle at start (deg)          
HIERARCH ESO TEL AMBI FWHM END=        1.16 / Observatory Seeing queried from AS
HIERARCH ESO TEL AMBI FWHM START=      0.82 / Observatory Seeing queried from AS
HIERARCH ESO TEL AMBI PRES END=      775.10 / Observatory ambient air pressure q
HIERARCH ESO TEL AMBI PRES START=    775.00 / Observatory ambient air pressure q
HIERARCH ESO TEL AMBI RHUM   =           53. / Observatory ambient relative humi
HIERARCH ESO TEL AMBI TAU0   =     0.053945 / Average coherence time            
HIERARCH ESO TEL AMBI TEMP   =        12.00 / Observatory ambient temperature qu
HIERARCH ESO TEL AMBI WINDDIR=           17. / Observatory ambient wind directio
HIERARCH ESO TEL AMBI WINDSP =         0.30 / Observatory ambient wind speed que
HIERARCH ESO TEL AZ          =      177.510 / Az angle at start (deg) S=0,W=90  
HIERARCH ESO TEL CHOP ST     =            F / True when chopping is active      
HIERARCH ESO TEL DATE        = '2008-02-12T24:00:00' / TCS installation date    
HIERARCH ESO TEL DID         = 'ESO-VLT-DIC.TCS' / Data dictionary for TEL      
HIERARCH ESO TEL DOME STATUS = 'FULLY-OPEN' / Dome status                       
HIERARCH ESO TEL FOCU ID     = 'CA      '   / Telescope focus station ID        
HIERARCH ESO TEL FOCU LEN    =       28.914 / Focal length (m)                  
HIERARCH ESO TEL FOCU SCALE  =        7.120 / Focal scale (arcsec/mm)           
HIERARCH ESO TEL FOCU VALUE  =       13.776 / M2 setting (mm)                   
HIERARCH ESO TEL GEOELEV     =         2400. / Elevation above sea level (m)    
HIERARCH ESO TEL GEOLAT      =     -29.2584 / Tel geo latitute (+=North) (deg)  
HIERARCH ESO TEL GEOLON      =     -70.7345 / Tel geo longitude (+=East) (deg)  
HIERARCH ESO TEL ID          = 'v 8.0   '   / TCS version number                
HIERARCH ESO TEL MOON DEC    =     26.77820 / 26:46:41.5 DEC (J2000) (deg)      
HIERARCH ESO TEL MOON RA     =    61.746154 / 04:06:59.0 RA (J2000) (deg)       
HIERARCH ESO TEL OPER        = 'I, Condor'  / Telescope Operator                
HIERARCH ESO TEL PARANG END  =      170.852 / Parallactic angle at end (deg)    
HIERARCH ESO TEL PARANG START=      177.795 / Parallactic angle at start (deg)  
HIERARCH ESO TEL TARG ALPHA  =    95603.200 / Alpha coordinate for the target   
HIERARCH ESO TEL TARG COORDTYPE= 'M       ' / Coordinate type (M=mean A=apparent
HIERARCH ESO TEL TARG DELTA  =   102958.800 / Delta coordinate for the target   
HIERARCH ESO TEL TARG EPOCH  =     2000.000 / Epoch                             
HIERARCH ESO TEL TARG EPOCHSYSTEM= 'J       ' / Epoch system (default J=Julian) 
HIERARCH ESO TEL TARG EQUINOX=     2000.000 / Equinox                           
HIERARCH ESO TEL TARG PARALLAX=       0.000 / Parallax                          
HIERARCH ESO TEL TARG PMA    =     0.267800 / Proper Motion Alpha               
HIERARCH ESO TEL TARG PMD    =     1.164000 / Proper motion Delta               
HIERARCH ESO TEL TARG RADVEL =        0.000 / Radial velocity                   
HIERARCH ESO TEL TH M1 TEMP  =        -1.00 / M1 superficial temperature        
HIERARCH ESO TEL TRAK STATUS = 'NORMAL  '   / Tracking status                   
HIERARCH ESO TPL DID         = 'ESO-VLT-DIC.TPL-1.9' / Data dictionary for TPL  
HIERARCH ESO TPL EXPNO       =            1 / Exposure number within template   
HIERARCH ESO TPL ID          = 'EFOSC_spec_obs_Spectrum' / Template signature ID
HIERARCH ESO TPL NAME        = 'Spectroscopy' / Template name                   
HIERARCH ESO TPL NEXP        =            3 / Number of exposures within templat
HIERARCH ESO TPL PRESEQ      = 'EFOSC_spec_obs_Spectrum.seq' / Sequencer script 
HIERARCH ESO TPL START       = '2008-03-13T03:21:16' / TPL start time           
HIERARCH ESO TPL VERSION     = '1.0     '   / Version of the template           
ORIGFILE= 'EFOSC_Spectrum073_0014.fits' / Original File Name                    
ARCFILE = 'EFOSC.2008-03-13T03:21:31.542.fits' / Archive File Name              
CHECKSUM= '9L4WGL4W9L4WEL4W'   / HDU checksum updated 2008-03-13T04:40:08       
DATASUM = '2126549640'         / data unit checksum updated 2008-03-13T04:40:08 
SLIT    = 'slit#1.5'                                                            
GRATING = 'Gr#3    '                                                            
FILTER  = 'Free    '                                                            
AIRMASS =                  1.3                                                  
IMAGETYP= 'OBJECT  '                                                            
NEWEXPT =                1200.                                                  
NEWST   = '10:03:00.1'                                                          
WAIRMASS=             1.303759                                                  
UTMID   = '3:31:24.0'                                                           
JD      =     2454538.64680556                                                  
WCSDIM  =                    1                                                  
CD1_1   =      2.7056491575818                                                  
LTM1_1  =                   1.                                                  
WAT0_001= 'system=equispec'                                                     
WAT1_001= 'wtype=linear label=Wavelength units=angstroms'                       
TRIM    = 'Mar 28 15:37 Trim data section is [32:910,1:1010]'                   
FIXPIX  = 'Mar 28 15:37 Bad pixel file is snphot$badpix_3P6_EF.dat'             
OVERCOR = 'Mar 28 15:37 Overscan section is [1:1030,1026:1029] with mean=213.49'
ZEROCOR = 'Mar 28 15:37 Zero level correction image is Zero.b.spec.fits'        
FLATCOR = 'Mar 28 15:37 Flat field image is Dflat.b.nar.norm with scale=1.'     
CCDSEC  = '[32:910,1:1010]'                                                     
CCDPROC = 'Mar 28 15:37 CCD processing done'                                    
APNUM1  = '1 1 513.17 518.86'                                                   
DC-FLAG =                    0                                                  
DCLOG1  = 'REFSPEC1 = ccd104.0001'                                              
BANDID1 = 'spectrum: background fit, weights none, clean no'                    
EX-FLAG =                    0                                                  
CA-FLAG =                    0                                                  
BUNIT   = 'erg/cm2/s/A'                                                         
IMCMB001= 'fc101.0001.fits'                                                     
IMCMB002= 'fc102.0001.fits'                                                     
IMCMB003= 'fc103.0001.fits'                                                     
NCOMBINE=                    3                                                  
END                                                                             
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
3300.  2.333216E-17
3302.70564915758  1.675153E-17
3305.41129831516  4.103417E-18
3308.11694747275  3.717405E-17
3310.82259663033  1.525016E-17
3313.52824578791  1.187717E-17
3316.23389494549  -1.780174E-17
3318.93954410307  -1.545717E-17
3321.64519326066  1.066140E-17
3324.35084241824  1.956730E-18
3327.05649157582  1.741310E-17
3329.7621407334  2.856526E-17
3332.46778989098  -9.086452E-18
3335.17343904856  -3.541125E-17
3337.87908820614  -7.174269E-18
3340.58473736373  -2.457333E-17
3343.29038652131  -1.981483E-17
3345.99603567889  -2.796335E-17
3348.70168483647  -6.605488E-19
3351.40733399405  -1.102209E-17
3354.11298315164  -5.739807E-18
3356.81863230922  4.920107E-18
3359.5242814668  1.848967E-17
3362.22993062438  5.837497E-18
3364.93557978196  1.740913E-17
3367.64122893955  5.129606E-17
3370.34687809713  1.558587E-17
3373.05252725471  -1.719333E-17
3375.75817641229  -2.824939E-17
3378.46382556987  3.808834E-18
3381.16947472745  -1.778301E-17
3383.87512388504  1.165646E-17
3386.58077304262  3.475947E-18
3389.2864222002  1.774498E-18
3391.99207135778  -1.397257E-17
3394.69772051536  3.211124E-18
3397.40336967294  -6.771316E-18
3400.10901883053  -1.597231E-17
3402.81466798811  -5.742682E-18
3405.52031714569  1.092765E-17
3408.22596630327  -4.628830E-18
3410.93161546085  -1.474680E-17
3413.63726461844  -9.815946E-18
3416.34291377602  -8.027693E-18
3419.0485629336  -6.580868E-18
3421.75421209118  1.829561E-17
3424.45986124876  6.138459E-18
3427.16551040634  2.536461E-18
3429.87115956393  3.815664E-18
3432.57680872151  8.360134E-18
3435.28245787909  6.039515E-18
3437.98810703667  9.950572E-18
3440.69375619425  -4.958300E-18
3443.39940535184  7.962293E-18
3446.10505450942  7.993696E-18
3448.810703667  1.456611E-17
3451.51635282458  1.542353E-18
3454.22200198216  -2.173188E-17
3456.92765113974  1.003778E-17
3459.63330029733  1.087013E-17
3462.33894945491  1.362695E-17
3465.04459861249  3.104848E-17
3467.75024777007  1.692152E-17
3470.45589692765  2.926716E-17
3473.16154608524  1.735868E-17
3475.86719524282  5.335617E-19
3478.5728444004  2.647291E-17
3481.27849355798  1.921835E-17
3483.98414271556  7.775980E-18
3486.68979187314  -6.736752E-19
3489.39544103073  6.323995E-18
3492.10109018831  6.251537E-18
3494.80673934589  5.076723E-18
3497.51238850347  1.299801E-17
3500.21803766105  1.087050E-17
3502.92368681864  1.350746E-17
3505.62933597622  1.108696E-17
3508.3349851338  6.497542E-18
3511.04063429138  1.533304E-17
3513.74628344896  1.101983E-17
3516.45193260654  3.374851E-18
3519.15758176413  -3.911390E-18
3521.86323092171  4.372516E-18
3524.56888007929  1.050656E-17
3527.27452923687  8.329736E-18
3529.98017839445  8.701155E-18
3532.68582755204  8.931199E-18
3535.39147670962  9.382955E-18
3538.0971258672  6.173409E-18
3540.80277502478  9.387852E-18
3543.50842418236  -1.967359E-18
3546.21407333994  3.690333E-18
3548.91972249753  2.186640E-19
3551.62537165511  4.275599E-18
3554.33102081269  7.045120E-18
3557.03666997027  2.678916E-18
3559.74231912785  -5.531267E-18
3562.44796828543  -4.506821E-18
3565.15361744302  8.087271E-18
3567.8592666006  1.622226E-18
3570.56491575818  3.326585E-18
3573.27056491576  5.134777E-18
3575.97621407334  6.893291E-18
3578.68186323093  1.710787E-17
3581.38751238851  8.456442E-19
3584.09316154609  9.326544E-18
3586.79881070367  1.442484E-17
3589.50445986125  1.826552E-17
3592.21010901884  -2.230229E-18
3594.91575817642  3.459839E-18
3597.621407334  3.997594E-18
3600.32705649158  3.567845E-18
3603.03270564916  6.057361E-18
3605.73835480674  3.275550E-18
3608.44400396433  -4.991331E-18
3611.14965312191  4.757205E-18
3613.85530227949  1.678112E-17
3616.56095143707  7.764946E-18
3619.26660059465  2.613444E-18
3621.97224975223  3.047409E-18
3624.67789890982  3.266946E-20
3627.3835480674  4.376001E-18
3630.08919722498  4.089843E-19
3632.79484638256  4.498076E-18
3635.50049554014  -1.909757E-18
3638.20614469773  5.780491E-18
3640.91179385531  9.433429E-18
3643.61744301289  -1.143201E-18
3646.32309217047  3.920877E-19
3649.02874132805  8.348716E-18
3651.73439048563  3.023000E-18
3654.44003964322  8.255679E-18
3657.1456888008  7.045809E-18
3659.85133795838  1.972569E-18
3662.55698711596  3.551894E-18
3665.26263627354  6.063515E-18
3667.96828543113  3.197435E-18
3670.67393458871  -7.353361E-19
3673.37958374629  7.862124E-18
3676.08523290387  9.907472E-18
3678.79088206145  6.608670E-18
3681.49653121903  9.271173E-18
3684.20218037662  8.673065E-18
3686.9078295342  1.013519E-17
3689.61347869178  9.093833E-18
3692.31912784936  1.032389E-17
3695.02477700694  1.011187E-17
3697.73042616452  6.142411E-18
3700.43607532211  6.429221E-18
3703.14172447969  5.383953E-18
3705.84737363727  1.041847E-17
3708.55302279485  4.680915E-18
3711.25867195243  5.518727E-18
3713.96432111002  3.398991E-18
3716.6699702676  1.940534E-18
3719.37561942518  6.083075E-18
3722.08126858276  4.421499E-18
3724.78691774034  5.617207E-18
3727.49256689792  5.107523E-18
3730.19821605551  1.295879E-17
3732.90386521309  8.147606E-18
3735.60951437067  6.504622E-18
3738.31516352825  4.401554E-18
3741.02081268583  1.165636E-18
3743.72646184342  3.789735E-18
3746.432111001  2.785081E-18
3749.13776015858  5.787475E-18
3751.84340931616  5.928380E-18
3754.54905847374  6.758628E-18
3757.25470763132  6.120694E-18
3759.96035678891  7.440546E-18
3762.66600594649  6.511162E-18
3765.37165510407  1.638299E-18
3768.07730426165  3.379446E-18
3770.78295341923  7.908296E-18
3773.48860257682  -1.195396E-18
3776.1942517344  2.219426E-18
3778.89990089198  6.986989E-18
3781.60555004956  8.061682E-18
3784.31119920714  3.507154E-18
3787.01684836472  7.366875E-18
3789.72249752231  6.740901E-18
3792.42814667989  4.429409E-18
3795.13379583747  5.816628E-18
3797.83944499505  7.294331E-18
3800.54509415263  6.545416E-18
3803.25074331022  4.114607E-18
3805.9563924678  6.082888E-18
3808.66204162538  8.235530E-18
3811.36769078296  6.986734E-18
3814.07333994054  5.237907E-18
3816.77898909812  2.826849E-18
3819.48463825571  8.191589E-18
3822.19028741329  5.798996E-18
3824.89593657087  4.323490E-18
3827.60158572845  8.716153E-18
3830.30723488603  9.562597E-18
3833.01288404362  1.227280E-17
3835.7185332012  1.667853E-17
3838.42418235878  1.508742E-17
3841.12983151636  1.821233E-17
3843.83548067394  1.353385E-17
3846.54112983152  8.586056E-18
3849.24677898911  1.099370E-17
3851.95242814669  6.582432E-18
3854.65807730427  1.449570E-18
3857.36372646185  7.903035E-18
3860.06937561943  6.759380E-18
3862.77502477702  4.940181E-18
3865.4806739346  4.162311E-18
3868.18632309218  7.582670E-18
3870.89197224976  7.649627E-18
3873.59762140734  4.675184E-18
3876.30327056492  2.857659E-18
3879.00891972251  6.111588E-18
3881.71456888009  5.835582E-18
3884.42021803767  4.811622E-18
3887.12586719525  4.562993E-18
3889.83151635283  5.649486E-18
3892.53716551042  7.215158E-18
3895.242814668  6.149057E-18
3897.94846382558  7.834638E-18
3900.65411298316  7.811402E-18
3903.35976214074  9.763501E-18
3906.06541129832  4.680824E-18
3908.77106045591  7.171214E-18
3911.47670961349  6.466834E-18
3914.18235877107  6.472003E-18
3916.88800792865  8.264678E-18
3919.59365708623  9.952324E-18
3922.29930624381  7.641112E-18
3925.0049554014  4.661995E-18
3927.71060455898  5.831862E-18
3930.41625371656  3.987140E-18
3933.12190287414  5.657884E-18
3935.82755203172  6.608810E-18
3938.53320118931  5.105779E-18
3941.23885034689  6.332212E-18
3943.94449950447  4.536726E-18
3946.65014866205  7.968381E-18
3949.35579781963  7.144414E-18
3952.06144697721  5.280151E-18
3954.7670961348  3.218224E-18
3957.47274529238  4.716443E-18
3960.17839444996  7.930434E-18
3962.88404360754  8.788466E-18
3965.58969276512  7.806841E-18
3968.29534192271  4.316854E-18
3971.00099108029  6.667800E-18
3973.70664023787  7.441902E-18
3976.41228939545  5.728837E-18
3979.11793855303  1.139891E-17
3981.82358771061  7.701795E-18
3984.5292368682  8.496367E-18
3987.23488602578  1.173404E-17
3989.94053518336  8.573247E-18
3992.64618434094  7.327523E-18
3995.35183349852  5.944279E-18
3998.05748265611  5.489898E-18
4000.76313181369  7.850921E-18
4003.46878097127  1.459587E-17
4006.17443012885  7.972825E-18
4008.88007928643  7.934269E-18
4011.58572844401  7.787131E-18
4014.2913776016  8.024569E-18
4016.99702675918  8.537300E-18
4019.70267591676  1.052393E-17
4022.40832507434  1.013855E-17
4025.11397423192  1.160238E-17
4027.8196233895  1.120350E-17
4030.52527254709  7.021642E-18
4033.23092170467  8.925266E-18
4035.93657086225  9.919717E-18
4038.64222001983  9.879653E-18
4041.34786917741  1.144038E-17
4044.053518335  9.759853E-18
4046.75916749258  8.863810E-18
4049.46481665016  8.688518E-18
4052.17046580774  9.875283E-18
4054.87611496532  1.113474E-17
4057.5817641229  7.922800E-18
4060.28741328049  1.041256E-17
4062.99306243807  1.092186E-17
4065.69871159565  6.866551E-18
4068.40436075323  6.447901E-18
4071.11000991081  9.939754E-18
4073.8156590684  1.439859E-17
4076.52130822598  1.041241E-17
4079.22695738356  1.015019E-17
4081.93260654114  1.086233E-17
4084.63825569872  1.116473E-17
4087.34390485631  1.181342E-17
4090.04955401389  1.126668E-17
