BITPIX  =                    8  /  8-bit ASCII characters                       
NAXIS   =                    1  /  Number of Image Dimensions                   
NAXIS1  =                 1010  /  Length of axis                               
HIERARCH ESO DET EXP NO      =         6621 / Unique exposure ID number         
HIERARCH ESO DET EXP RDTTIME =        9.756 / image readout time                
HIERARCH ESO DET EXP TYPE    = 'Normal  '   / Exposure type                     
HIERARCH ESO DET EXP XFERTIM =       22.282 / image transfer time               
HIERARCH ESO DET FRAM ID     =            1 / Image sequencial number           
HIERARCH ESO DET FRAM TYPE   = 'Normal  '   / Type of frame                     
HIERARCH ESO DET ID          = 'CCD FIERA - Rev: 3.93 ' / Detector system Id    
HIERARCH ESO DET NAME        = 'efosc - ccdefosc' / Name of detector system     
HIERARCH ESO DET OUT1 CHIP   =            1 / Chip to which the output belongs  
HIERARCH ESO DET OUT1 CONAD  =         1.10 / Conversion from ADUs to electrons 
HIERARCH ESO DET OUT1 GAIN   =         0.91 / Conversion from electrons to ADU  
HIERARCH ESO DET OUT1 ID     = 'L       '   / Output ID as from manufacturer    
HIERARCH ESO DET OUT1 INDEX  =            1 / Output index                      
HIERARCH ESO DET OUT1 NAME   = 'L       '   / Description of output             
HIERARCH ESO DET OUT1 NX     =         1024 / valid pixels along X              
HIERARCH ESO DET OUT1 NY     =         1024 / valid pixels along Y              
HIERARCH ESO DET OUT1 OVSCX  =            0 / Overscan region in X              
HIERARCH ESO DET OUT1 OVSCY  =            6 / Overscan region in Y              
HIERARCH ESO DET OUT1 PRSCX  =            6 / Prescan region in X               
HIERARCH ESO DET OUT1 PRSCY  =            0 / Prescan region in Y               
HIERARCH ESO DET OUT1 RON    =         7.80 / Readout noise per output (e-)     
HIERARCH ESO DET OUT1 X      =         2048 / X location of output              
HIERARCH ESO DET OUT1 Y      =            1 / Y location of output              
HIERARCH ESO DET OUTPUTS     =            1 / # of outputs                      
HIERARCH ESO DET OUTREF      =            0 / reference output                  
HIERARCH ESO DET RA          =   0.00000000 / Apparent 00:00:00.0 RA at start   
HIERARCH ESO DET READ CLOCK  = 'read L port Fast' / Readout clock pattern used  
HIERARCH ESO DET READ MODE   = 'normal  '   / Readout method                    
HIERARCH ESO DET READ NFRAM  =            1 / Number of readouts buffered in sin
HIERARCH ESO DET READ SPEED  = 'fastL   '   / Readout speed                     
HIERARCH ESO DET SHUT ID     = 'ccd shutter' / Shutter unique identifier        
HIERARCH ESO DET SHUT TMCLOS =        0.065 / Time taken to close shutter       
HIERARCH ESO DET SHUT TMOPEN =        0.064 / Time taken to open shutter        
HIERARCH ESO DET SHUT TYPE   = 'Slit    '   / type of shutter                   
HIERARCH ESO DET SOFW MODE   = 'Normal  '   / CCD sw operational mode           
HIERARCH ESO DET TELE INT    =        600.0 / Interval between two successive te
HIERARCH ESO DET TELE NO     =            6 / # of sources active               
HIERARCH ESO DET TLM1 END    =       160.00 / Telemetry value at read completion
HIERARCH ESO DET TLM1 ID     = 'CCD Sensor1' / ID of telemetry sensor           
HIERARCH ESO DET TLM1 NAME   = 'CCD T1  '   / Description of telemetry param.   
HIERARCH ESO DET TLM1 START  =       160.00 / Telemetry value at read start     
HIERARCH ESO DET TLM2 END    =       153.60 / Telemetry value at read completion
HIERARCH ESO DET TLM2 ID     = 'CCD Sensor2' / ID of telemetry sensor           
HIERARCH ESO DET TLM2 NAME   = 'CCD T2  '   / Description of telemetry param.   
HIERARCH ESO DET TLM2 START  =       153.60 / Telemetry value at read start     
HIERARCH ESO DET TLM4 END    =       285.70 / Telemetry value at read completion
HIERARCH ESO DET TLM4 ID     = 'EFOSC temperaturEFOSC T1' / ID of telemetry sens
HIERARCH ESO DET TLM4 NAME   = 'EFOSC T1'   / Description of telemetry param.   
HIERARCH ESO DET TLM4 START  =       285.70 / Telemetry value at read start     
HIERARCH ESO DET TLM5 END    =       284.90 / Telemetry value at read completion
HIERARCH ESO DET TLM5 ID     = 'EFOSC temperaturEFOSC T2' / ID of telemetry sens
HIERARCH ESO DET TLM5 NAME   = 'EFOSC T2'   / Description of telemetry param.   
HIERARCH ESO DET TLM5 START  =       284.90 / Telemetry value at read start     
HIERARCH ESO DET TLM6 END    =       286.70 / Telemetry value at read completion
HIERARCH ESO DET TLM6 ID     = 'FIERA temperaturFIERA T' / ID of telemetry senso
HIERARCH ESO DET TLM6 NAME   = 'FIERA T '   / Description of telemetry param.   
HIERARCH ESO DET TLM6 START  =       286.70 / Telemetry value at read start     
HIERARCH ESO DET WIN1 BINX   =            2 / Binning factor along X            
HIERARCH ESO DET WIN1 BINY   =            2 / Binning factor along Y            
HIERARCH ESO DET WIN1 DIT1   =  1200.000559 / actual subintegration time        
HIERARCH ESO DET WIN1 DKTM   =    1200.0952 / Dark current time                 
HIERARCH ESO DET WIN1 NDIT   =            1 / # of subintegrations              
HIERARCH ESO DET WIN1 NX     =         1030 / # of pixels along X               
HIERARCH ESO DET WIN1 NY     =         1030 / # of pixels along Y               
HIERARCH ESO DET WIN1 ST     =            T / If T, window enabled              
HIERARCH ESO DET WIN1 STRX   =            1 / Lower left pixel in X             
HIERARCH ESO DET WIN1 STRY   =            1 / Lower left pixel in Y             
HIERARCH ESO DET WIN1 UIT1   =  1200.000000 / user defined subintegration time  
HIERARCH ESO DET WINDOWS     =            1 / # of windows readout              
HIERARCH ESO DPR CATG        = 'SCIENCE '   / Observation category              
HIERARCH ESO DPR TECH        = 'SPECTRUM'   / Observation technique             
HIERARCH ESO DPR TYPE        = 'OBJECT  '   / Observation type                  
HIERARCH ESO INS DATE        = '2000-06-16' / Instrument release date (yyyy-mm-d
HIERARCH ESO INS DID         = 'ESO-VLT-DIC.EFOSC_ICS-1.12' / Data dictionary fo
HIERARCH ESO INS DPOR POS    =        90.00 / Position move                     
HIERARCH ESO INS DPOR ST     =            F / Instrument depolarizer rotating.  
HIERARCH ESO INS FILT1 ID    = 'F1      '   / Filter unique id.                 
HIERARCH ESO INS FILT1 NAME  = 'Free    '   / Filter name.                      
HIERARCH ESO INS FILT1 NO    =            1 / Filter wheel position index.      
HIERARCH ESO INS GRIS1 ID    = 'F7      '   / OPTIi unique ID.                  
HIERARCH ESO INS GRIS1 NAME  = 'Gr#3    '   / OPTIi name.                       
HIERARCH ESO INS GRIS1 NO    =            7 / OPTIi slot number.                
HIERARCH ESO INS GRIS1 TYPE  = 'FILTER  '   / OPTIi element.                    
HIERARCH ESO INS HWP ST      = 'OUT     '   / HWP position.                     
HIERARCH ESO INS ID          = 'EFOSC/1.56' / Instrument ID.                    
HIERARCH ESO INS MODE        = 'DEFAULT '   / Instrument mode used.             
HIERARCH ESO INS SLIT1 ENC   =       185745 / Slit absolute position [Enc].     
HIERARCH ESO INS SLIT1 LEN   =         0.00 / SLIT length [arcsec].             
HIERARCH ESO INS SLIT1 NAME  = 'slit#1.5'   / Slit common name.                 
HIERARCH ESO INS SLIT1 NO    =            3 / Slide position.                   
HIERARCH ESO INS SLIT1 WID   =         0.00 / SLIT width [arcsec].              
HIERARCH ESO INS SWSIM       = 'NORMAL  '   / Software simulation.              
HIERARCH ESO OBS DID         = 'ESO-VLT-DIC.OBS-1.11' / OBS Dictionary          
HIERARCH ESO OBS EXECTIME    =         7997 / Expected execution time           
HIERARCH ESO OBS GRP         = '0       '   / linked blocks                     
HIERARCH ESO OBS ID          =    100222574 / Observation block ID              
HIERARCH ESO OBS NAME        = 'SN-2007ol'  / OB name                           
HIERARCH ESO OBS OBSERVER    = 'UNKNOWN '   / Observer Name                     
HIERARCH ESO OBS PI-COI ID   =          847 / ESO internal PI-COI ID            
HIERARCH ESO OBS PI-COI NAME = 'UNKNOWN '   / PI-COI name                       
HIERARCH ESO OBS PROG ID     = '080.A-0516(B)' / ESO program identification     
HIERARCH ESO OBS START       = '2007-11-05T03:57:54' / OB start time            
HIERARCH ESO OBS TARG NAME   = 'SN-2007ol'  / OB target name                    
HIERARCH ESO OBS TPLNO       =            2 / Template number within OB         
HIERARCH ESO OCS DET1 IMGNAME= 'EFOSC_Spectrum' / Data File Name.               
HIERARCH ESO TEL AIRM END    =        1.187 / Airmass at end                    
HIERARCH ESO TEL AIRM START  =        1.162 / Airmass at start                  
HIERARCH ESO TEL ALT         =       59.309 / Alt angle at start (deg)          
HIERARCH ESO TEL AMBI FWHM END=        0.65 / Observatory Seeing queried from AS
HIERARCH ESO TEL AMBI FWHM START=      0.65 / Observatory Seeing queried from AS
HIERARCH ESO TEL AMBI PRES END=      772.40 / Observatory ambient air pressure q
HIERARCH ESO TEL AMBI PRES START=    772.40 / Observatory ambient air pressure q
HIERARCH ESO TEL AMBI RHUM   =           51. / Observatory ambient relative humi
HIERARCH ESO TEL AMBI TAU0   =     0.034542 / Average coherence time            
HIERARCH ESO TEL AMBI TEMP   =        12.70 / Observatory ambient temperature qu
HIERARCH ESO TEL AMBI WINDDIR=           45. / Observatory ambient wind directio
HIERARCH ESO TEL AMBI WINDSP =         1.30 / Observatory ambient wind speed que
HIERARCH ESO TEL AZ          =      158.966 / Az angle at start (deg) S=0,W=90  
HIERARCH ESO TEL CHOP ST     =            F / True when chopping is active      
HIERARCH ESO TEL DATE        = 'not set '   / TCS installation date             
HIERARCH ESO TEL DID         = 'ESO-VLT-DIC.TCS' / Data dictionary for TEL      
HIERARCH ESO TEL DOME STATUS = 'FULLY-OPEN' / Dome status                       
HIERARCH ESO TEL FOCU ID     = 'CA      '   / Telescope focus station ID        
HIERARCH ESO TEL FOCU LEN    =       28.914 / Focal length (m)                  
HIERARCH ESO TEL FOCU SCALE  =        7.120 / Focal scale (arcsec/mm)           
HIERARCH ESO TEL FOCU VALUE  =       13.685 / M2 setting (mm)                   
HIERARCH ESO TEL GEOELEV     =         2400. / Elevation above sea level (m)    
HIERARCH ESO TEL GEOLAT      =     -29.2584 / Tel geo latitute (+=North) (deg)  
HIERARCH ESO TEL GEOLON      =     -70.7345 / Tel geo longitude (+=East) (deg)  
HIERARCH ESO TEL ID          = 'v 7.8+  '   / TCS version number                
HIERARCH ESO TEL MOON DEC    =      3.10055 / 03:06:01.9 DEC (J2000) (deg)      
HIERARCH ESO TEL MOON RA     =   170.944674 / 11:23:46.7 RA (J2000) (deg)       
HIERARCH ESO TEL OPER        = 'I, Condor'  / Telescope Operator                
HIERARCH ESO TEL PARANG END  =      154.019 / Parallactic angle at end (deg)    
HIERARCH ESO TEL PARANG START=      161.749 / Parallactic angle at start (deg)  
HIERARCH ESO TEL TARG ALPHA  =    13723.700 / Alpha coordinate for the target   
HIERARCH ESO TEL TARG COORDTYPE= 'M       ' / Coordinate type (M=mean A=apparent
HIERARCH ESO TEL TARG DELTA  =    -1843.200 / Delta coordinate for the target   
HIERARCH ESO TEL TARG EPOCH  =     2000.000 / Epoch                             
HIERARCH ESO TEL TARG EPOCHSYSTEM= 'J       ' / Epoch system (default J=Julian) 
HIERARCH ESO TEL TARG EQUINOX=     2000.000 / Equinox                           
HIERARCH ESO TEL TARG PARALLAX=       0.000 / Parallax                          
HIERARCH ESO TEL TARG PMA    =     0.000000 / Proper Motion Alpha               
HIERARCH ESO TEL TARG PMD    =     0.000000 / Proper motion Delta               
HIERARCH ESO TEL TARG RADVEL =        0.000 / Radial velocity                   
HIERARCH ESO TEL TH M1 TEMP  =        -1.00 / M1 superficial temperature        
HIERARCH ESO TEL TRAK STATUS = 'NORMAL  '   / Tracking status                   
HIERARCH ESO TPL DID         = 'ESO-VLT-DIC.TPL-1.9' / Data dictionary for TPL  
HIERARCH ESO TPL EXPNO       =            1 / Exposure number within template   
HIERARCH ESO TPL ID          = 'EFOSC_spec_obs_Spectrum' / Template signature ID
HIERARCH ESO TPL NAME        = 'Spectroscopy' / Template name                   
HIERARCH ESO TPL NEXP        =            3 / Number of exposures within templat
HIERARCH ESO TPL PRESEQ      = 'EFOSC_spec_obs_Spectrum.seq' / Sequencer script 
HIERARCH ESO TPL START       = '2007-11-05T04:06:50' / TPL start time           
HIERARCH ESO TPL VERSION     = '1.0     '   / Version of the template           
ORIGFILE= 'EFOSC_Spectrum309_0013.fits' / Original File Name                    
ARCFILE = 'EFOSC.2007-11-05T04:07:04.135.fits' / Archive File Name              
CHECKSUM= 'ZXb9gXb9ZXb9fXb9'   / HDU checksum updated 2007-11-05T04:27:31       
DATASUM = '355611070'          / data unit checksum updated 2007-11-05T04:27:31 
SLIT    = 'slit#1.5'                                                            
GRATING = 'Gr#3    '                                                            
FILTER  = 'Free    '                                                            
AIRMASS =                1.162                                                  
IMAGETYP= 'OBJECT  '                                                            
NEWEXPT =                1200.                                                  
NEWST   = '2:20:03.8'                                                           
WAIRMASS=             1.173635                                                  
UTMID   = '4:16:56.0'                                                           
JD      =     2454409.67842593                                                  
WCSDIM  =                    1 /2                                               
CD1_1   =      2.7353815659068                                                  
LTM1_1  =                   1.                                                  
WAT0_001= 'system=equispec'                                                     
WAT1_001= 'wtype=linear label=Wavelength units=angstroms'                       
TRIM    = 'Mar 20 13:04 Trim data section is [32:910,1:1010]'                   
FIXPIX  = 'Mar 20 13:04 Bad pixel file is snphot$badpix_3P6_EF.dat'             
OVERCOR = 'Mar 20 13:04 Overscan section is [1:1030,1026:1029] with mean=216.80'
ZEROCOR = 'Mar 20 13:04 Zero level correction image is Zero.b.spec.fits'        
FLATCOR = 'Mar 20 13:04 Flat field image is Dflat.b.nar.norm with scale=1.'     
CCDSEC  = '[32:910,1:1010]'                                                     
CCDPROC = 'Mar 20 13:04 CCD processing done'                                    
APNUM1  = '1 1 508.97 516.43'                                                   
DC-FLAG =                    0 /0                                               
DCLOG1  = 'REFSPEC1 = ccd114.0001'                                              
BANDID1 = 'spectrum: background fit, weights none, clean no'                    
EX-FLAG =                    0                                                  
CA-FLAG =                    0                                                  
BUNIT   = 'erg/cm2/s/A'                                                         
IMCMB001= 'fc107.0001.fits'                                                     
IMCMB002= 'fc108.0001.fits'                                                     
IMCMB003= 'fc109.0001.fits'                                                     
NCOMBINE=                    3                                                  
END                                                                             
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
3300.  1.051557E-16
3302.73538156591  1.245010E-16
3305.47076313181  1.584231E-16
3308.20614469772  1.308066E-16
3310.94152626363  1.537847E-16
3313.67690782953  2.153548E-16
3316.41228939544  1.843206E-16
3319.14767096135  1.784420E-16
3321.88305252725  1.945507E-16
3324.61843409316  2.020182E-16
3327.35381565907  1.759786E-16
3330.08919722498  2.158549E-16
3332.82457879088  2.201905E-16
3335.55996035679  1.896844E-16
3338.2953419227  1.741886E-16
3341.0307234886  1.986441E-16
3343.76610505451  2.487119E-16
3346.50148662042  2.360296E-16
3349.23686818632  2.432337E-16
3351.97224975223  2.117401E-16
3354.70763131814  2.075409E-16
3357.44301288404  2.151458E-16
3360.17839444995  1.999729E-16
3362.91377601586  1.952952E-16
3365.64915758176  1.847148E-16
3368.38453914767  1.687144E-16
3371.11992071358  1.555543E-16
3373.85530227948  1.730032E-16
3376.59068384539  2.080144E-16
3379.3260654113  1.634308E-16
3382.0614469772  1.361049E-16
3384.79682854311  1.566738E-16
3387.53221010902  1.519615E-16
3390.26759167492  1.591352E-16
3393.00297324083  1.576744E-16
3395.73835480674  1.512085E-16
3398.47373637264  1.581112E-16
3401.20911793855  1.606499E-16
3403.94449950446  1.365151E-16
3406.67988107037  1.331675E-16
3409.41526263627  1.431316E-16
3412.15064420218  1.523450E-16
3414.88602576809  1.358256E-16
3417.62140733399  1.395400E-16
3420.3567888999  1.474345E-16
3423.09217046581  1.497853E-16
3425.82755203171  1.448998E-16
3428.56293359762  1.401690E-16
3431.29831516353  1.276341E-16
3434.03369672943  1.218445E-16
3436.76907829534  1.450521E-16
3439.50445986125  1.207588E-16
3442.23984142715  1.366380E-16
3444.97522299306  1.402990E-16
3447.71060455897  1.548884E-16
3450.44598612487  1.662144E-16
3453.18136769078  1.410654E-16
3455.91674925669  1.412092E-16
3458.65213082259  1.526266E-16
3461.3875123885  1.297555E-16
3464.12289395441  1.390361E-16
3466.85827552032  1.528847E-16
3469.59365708622  1.364137E-16
3472.32903865213  1.347007E-16
3475.06442021804  1.653510E-16
3477.79980178394  1.548101E-16
3480.53518334985  1.423807E-16
3483.27056491576  1.499124E-16
3486.00594648166  1.479660E-16
3488.74132804757  1.388413E-16
3491.47670961348  1.581739E-16
3494.21209117938  1.758428E-16
3496.94747274529  1.768806E-16
3499.6828543112  1.632719E-16
3502.4182358771  1.564973E-16
3505.15361744301  1.539767E-16
3507.88899900892  1.608756E-16
3510.62438057482  1.809061E-16
3513.35976214073  1.735249E-16
3516.09514370664  1.573811E-16
3518.83052527254  1.887124E-16
3521.56590683845  1.833574E-16
3524.30128840436  1.742773E-16
3527.03666997026  1.619857E-16
3529.77205153617  1.668498E-16
3532.50743310208  1.830332E-16
3535.24281466799  1.760451E-16
3537.97819623389  1.785314E-16
3540.7135777998  1.949349E-16
3543.44895936571  1.766221E-16
3546.18434093161  1.686944E-16
3548.91972249752  1.868473E-16
3551.65510406343  1.806680E-16
3554.39048562933  1.593274E-16
3557.12586719524  1.760316E-16
3559.86124876115  1.826870E-16
3562.59663032705  1.765401E-16
3565.33201189296  1.871780E-16
3568.06739345887  1.855718E-16
3570.80277502477  1.843151E-16
3573.53815659068  2.003360E-16
3576.27353815659  1.967802E-16
3579.00891972249  1.878944E-16
3581.7443012884  1.933135E-16
3584.47968285431  2.002461E-16
3587.21506442021  1.988187E-16
3589.95044598612  1.899170E-16
3592.68582755203  1.784962E-16
3595.42120911793  1.921423E-16
3598.15659068384  1.994118E-16
3600.89197224975  1.987915E-16
3603.62735381566  1.970902E-16
3606.36273538156  1.908315E-16
3609.09811694747  2.040000E-16
3611.83349851338  1.992110E-16
3614.56888007928  1.963383E-16
3617.30426164519  2.089992E-16
3620.0396432111  2.026917E-16
3622.775024777  1.992588E-16
3625.51040634291  1.981328E-16
3628.24578790882  1.940920E-16
3630.98116947472  2.046660E-16
3633.71655104063  2.033447E-16
3636.45193260654  2.047306E-16
3639.18731417244  2.069753E-16
3641.92269573835  2.034453E-16
3644.65807730426  2.114924E-16
3647.39345887016  2.146709E-16
3650.12884043607  2.115436E-16
3652.86422200198  2.042935E-16
3655.59960356788  2.066236E-16
3658.33498513379  2.156427E-16
3661.0703666997  2.158951E-16
3663.8057482656  2.127218E-16
3666.54112983151  2.113552E-16
3669.27651139742  2.129794E-16
3672.01189296332  2.019755E-16
3674.74727452923  2.142830E-16
3677.48265609514  2.026772E-16
3680.21803766105  2.170149E-16
3682.95341922695  2.188849E-16
3685.68880079286  2.203461E-16
3688.42418235877  2.321959E-16
3691.15956392467  2.261368E-16
3693.89494549058  2.241793E-16
3696.63032705649  2.274164E-16
3699.36570862239  2.241728E-16
3702.1010901883  2.336298E-16
3704.83647175421  2.317732E-16
3707.57185332011  2.343047E-16
3710.30723488602  2.284717E-16
3713.04261645193  2.257401E-16
3715.77799801783  2.215406E-16
3718.51337958374  2.267204E-16
3721.24876114965  2.244152E-16
3723.98414271555  2.160321E-16
3726.71952428146  2.180855E-16
3729.45490584737  2.196128E-16
3732.19028741328  2.241902E-16
3734.92566897918  2.347582E-16
3737.66105054509  2.305824E-16
3740.396432111  2.262971E-16
3743.1318136769  2.255054E-16
3745.86719524281  2.322703E-16
3748.60257680872  2.385173E-16
3751.33795837462  2.311938E-16
3754.07333994053  2.214953E-16
3756.80872150644  2.156142E-16
3759.54410307234  2.150127E-16
3762.27948463825  2.123312E-16
3765.01486620416  2.077669E-16
3767.75024777006  2.130548E-16
3770.48562933597  2.054020E-16
3773.22101090188  2.055055E-16
3775.95639246778  1.958986E-16
3778.69177403369  1.884375E-16
3781.4271555996  1.816532E-16
3784.1625371655  1.780266E-16
3786.89791873141  1.767792E-16
3789.63330029732  1.732398E-16
3792.36868186322  1.655576E-16
3795.10406342913  1.697714E-16
3797.83944499504  1.636976E-16
3800.57482656095  1.632514E-16
3803.31020812685  1.650951E-16
3806.04558969276  1.658498E-16
3808.78097125867  1.674512E-16
3811.51635282457  1.630576E-16
3814.25173439048  1.543553E-16
3816.98711595639  1.531325E-16
3819.72249752229  1.464291E-16
3822.4578790882  1.371085E-16
3825.19326065411  1.458750E-16
3827.92864222001  1.454341E-16
3830.66402378592  1.364146E-16
3833.39940535183  1.391500E-16
3836.13478691773  1.360725E-16
3838.87016848364  1.364665E-16
3841.60555004955  1.358458E-16
3844.34093161545  1.285649E-16
3847.07631318136  1.268765E-16
3849.81169474727  1.250339E-16
3852.54707631317  1.162447E-16
3855.28245787908  1.240830E-16
3858.01783944499  1.256584E-16
3860.75322101089  1.260098E-16
3863.4886025768  1.237573E-16
3866.22398414271  1.243783E-16
3868.95936570861  1.213930E-16
3871.69474727452  1.245469E-16
3874.43012884043  1.203442E-16
3877.16551040634  1.164362E-16
3879.90089197224  1.141371E-16
3882.63627353815  1.083087E-16
3885.37165510406  1.072856E-16
3888.10703666996  1.012542E-16
3890.84241823587  1.007960E-16
3893.57779980178  1.019582E-16
3896.31318136768  1.023205E-16
3899.04856293359  1.019178E-16
3901.7839444995  1.085941E-16
3904.5193260654  1.047775E-16
3907.25470763131  1.078502E-16
3909.99008919722  1.056887E-16
3912.72547076312  1.091104E-16
3915.46085232903  1.054503E-16
3918.19623389494  1.027500E-16
3920.93161546084  1.150281E-16
3923.66699702675  1.153801E-16
3926.40237859266  1.170288E-16
3929.13776015857  1.165013E-16
3931.87314172447  1.176099E-16
3934.60852329038  1.199985E-16
3937.34390485629  1.178895E-16
3940.07928642219  1.164039E-16
3942.8146679881  1.145178E-16
3945.55004955401  1.128478E-16
3948.28543111991  1.090969E-16
3951.02081268582  1.130168E-16
3953.75619425173  1.157875E-16
3956.49157581763  1.157061E-16
3959.22695738354  1.138242E-16
3961.96233894945  1.201115E-16
3964.69772051535  1.186669E-16
3967.43310208126  1.260532E-16
3970.16848364717  1.312416E-16
3972.90386521307  1.266105E-16
3975.63924677898  1.287432E-16
3978.37462834489  1.360484E-16
3981.11000991079  1.337794E-16
3983.8453914767  1.321987E-16
3986.58077304261  1.398605E-16
3989.31615460852  1.443079E-16
3992.05153617442  1.481843E-16
3994.78691774033  1.536678E-16
3997.52229930624  1.513689E-16
4000.25768087214  1.456302E-16
4002.99306243805  1.441620E-16
4005.72844400396  1.497295E-16
4008.46382556986  1.416280E-16
4011.19920713577  1.414150E-16
4013.93458870168  1.463382E-16
4016.66997026758  1.533096E-16
4019.40535183349  1.675976E-16
4022.1407333994  1.767818E-16
4024.8761149653  1.729870E-16
4027.61149653121  1.667968E-16
4030.34687809712  1.648991E-16
4033.08225966302  1.669161E-16
4035.81764122893  1.697594E-16
4038.55302279484  1.673300E-16
4041.28840436074  1.714836E-16
4044.02378592665  1.742526E-16
4046.75916749256  1.761960E-16
4049.49454905846  1.795892E-16
4052.22993062437  1.813487E-16
4054.96531219028  1.897011E-16
4057.70069375618  1.936241E-16
4060.43607532209  2.059930E-16
4063.171456888  2.212982E-16
4065.90683845391  2.279378E-16
4068.64222001981  2.354821E-16
4071.37760158572  2.279825E-16
4074.11298315163  2.303583E-16
4076.84836471753  2.427970E-16
4079.58374628344  2.351055E-16
4082.31912784935  2.392465E-16
4085.05450941525  2.473454E-16
4087.78989098116  2.428053E-16
4090.52527254707  2.472726E-16
4093.26065411297  2.525873E-16
4095.99603567888  2.505365E-16
4098.73141724479  2.464287E-16
4101.46679881069  2.426432E-16
4104.2021803766  2.458042E-16
4106.93756194251  2.577185E-16
4109.67294350841  2.587031E-16
4112.40832507432  2.507201E-16
4115.14370664023  2.551585E-16
4117.87908820613  2.592186E-16
4120.61446977204  2.574804E-16
4123.34985133795  2.624559E-16
4126.08523290385  2.689075E-16
4128.82061446976  2.754690E-16
